admin_user_email,input_phrase,input_language,output_phrase,output_language,category
sanoop@rightsolutions.ae,Gâteau aux graines de carvi,FRENCH,Caraway Seed Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crumpet,FRENCH,Crumpet,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cup Cake,FRENCH,Cup Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chien,FRENCH,Dog,ENGLISH,batch 1
sanoop@rightsolutions.ae,Clémentine,FRENCH,Clementine,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chloropentafluoroéthane,FRENCH,Chloropentafluoroethane,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chlorophyllines,FRENCH,Chlorophyllins,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chlorure,FRENCH,Chloride,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chlorure d'ammonium,FRENCH,Ammonium Chloride,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chlorure de zinc,FRENCH,Zinc Chloride,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chlorure de calcium,FRENCH,Calcium chloride,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chlorure de calcium,FRENCH,Calcium Chloride,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cumin,FRENCH,Cumin,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cumin noir,FRENCH,Black Cumin,ENGLISH,batch 1
sanoop@rightsolutions.ae,Matière grasse laitière anhydre,FRENCH,Anhydrous Milkfat,ENGLISH,batch 1
sanoop@rightsolutions.ae,Quantité par portion,FRENCH,Amount per Serving,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tasse,FRENCH,Cup,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cobalamine,FRENCH,Cobalamin,ENGLISH,batch 1
sanoop@rightsolutions.ae,Courgette,FRENCH,Courgette,ENGLISH,batch 1
sanoop@rightsolutions.ae,Courgette,FRENCH,Zucchini,ENGLISH,batch 1
sanoop@rightsolutions.ae,Café Crisp,FRENCH,Coffee Crisp,ENGLISH,batch 1
sanoop@rightsolutions.ae,Coca,FRENCH,Coke,ENGLISH,batch 1
sanoop@rightsolutions.ae,Coca,FRENCH,Coke,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cholestérol,FRENCH,Cholesterol,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cholécalciférol,FRENCH,Cholecalciferol,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cumian,FRENCH,Cumian,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cognac,FRENCH,Cognac,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau,FRENCH,Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau aux mûres,FRENCH,Blackberry Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau à la carotte,FRENCH,Carrot Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Eccles Cake,FRENCH,Eccles Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau de Battenberg,FRENCH,Battenberg Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Brem cake,FRENCH,Brem Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau Forêt-Noire,FRENCH,Black Forest Gateau,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau à la noix de coco,FRENCH,Coconut Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau Chorley,FRENCH,Chorley Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau des anges,FRENCH,Angel Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau des anges,FRENCH,Angel Food Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau Dundee,FRENCH,Dundee Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau aux pommes,FRENCH,Apple Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Lactate de calcium,FRENCH,Calcium lactate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Lactate de calcium,FRENCH,Calcium Lactate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Lactobionate de calcium,FRENCH,Calcium Lactobionate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Lactate d'éthyle,FRENCH,Ethyl Lactate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Artichaut,FRENCH,Artichoke,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gomme d'acacia - gomme arabique,FRENCH,Acacia gum - gum arabic,ENGLISH,batch 1
sanoop@rightsolutions.ae,Lait aigre,FRENCH,Clabber,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chaas,FRENCH,Chaas,ENGLISH,batch 1
sanoop@rightsolutions.ae,Dahi,FRENCH,Dahi,ENGLISH,batch 1
sanoop@rightsolutions.ae,Dahi,FRENCH,Dahi,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bresaola,FRENCH,Bresaola,ENGLISH,batch 1
sanoop@rightsolutions.ae,Brési,FRENCH,Bresi,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bœuf,FRENCH,Beef,ENGLISH,batch 1
sanoop@rightsolutions.ae,Viande de bison,FRENCH,Bison Meat,ENGLISH,batch 1
sanoop@rightsolutions.ae,Viande de bison,FRENCH,Buffalo Meat,ENGLISH,batch 1
sanoop@rightsolutions.ae,Jambon de pays,FRENCH,Country Ham,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bakkwa,FRENCH,Bak Kwa,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bakkwa,FRENCH,Bakkwa,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bouillon de bœuf,FRENCH,Beef stock,ENGLISH,batch 1
sanoop@rightsolutions.ae,Ch'arki,FRENCH,Ch'arki,ENGLISH,batch 1
sanoop@rightsolutions.ae,Viande de poulet,FRENCH,Chicken meat,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bavette,FRENCH,Bavette,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cecina,FRENCH,Cecina,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bacon fumé à froid,FRENCH,Cold Smoked Bacon,ENGLISH,batch 1
sanoop@rightsolutions.ae,Ajouté pour empêcher la prise en masse,FRENCH,Added to prevent caking,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cornille,FRENCH,Black-eyed Peas,ENGLISH,batch 1
sanoop@rightsolutions.ae,Amande,FRENCH,Almond,ENGLISH,batch 1
sanoop@rightsolutions.ae,Amandes moulues,FRENCH,"Almonds, Ground",ENGLISH,batch 1
sanoop@rightsolutions.ae,Amandes moulues naturelles,FRENCH,"Almonds, Ground Natural",ENGLISH,batch 1
sanoop@rightsolutions.ae,HT chocolat brun,FRENCH,Chocolate Brown HT,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bleu brillant,FRENCH,Brilliant Blue,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bleu brillant FCF,FRENCH,BrillIant Blue FCF,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bleu brillant FCF,FRENCH,Brilliant Blue FCF,ENGLISH,batch 1
sanoop@rightsolutions.ae,Noir brillant BN,FRENCH,Brilliant Black BN,ENGLISH,batch 1
sanoop@rightsolutions.ae,Noir brillant BN - Noir PN,FRENCH,Brilliant Black BN - Black PN,ENGLISH,batch 1
sanoop@rightsolutions.ae,Noir brillant PN,FRENCH,Brilliant Black PN,ENGLISH,batch 1
sanoop@rightsolutions.ae,Noir brillant A,FRENCH,Brilliant Black A,ENGLISH,batch 1
sanoop@rightsolutions.ae,Brun FK,FRENCH,Brown FK,ENGLISH,batch 1
sanoop@rightsolutions.ae,Brun HT,FRENCH,Brown HT,ENGLISH,batch 1
sanoop@rightsolutions.ae,Ponceau 4R,FRENCH,Brilliant Scarlet 4R,ENGLISH,batch 1
sanoop@rightsolutions.ae,Liqueur de chocolat,FRENCH,Chocolate Liqueur,ENGLISH,batch 1
sanoop@rightsolutions.ae,Liqueur de chocolat,FRENCH,Chocolate Liquor,ENGLISH,batch 1
sanoop@rightsolutions.ae,Liqueur de cacao,FRENCH,Cocoa Liquor,ENGLISH,batch 1
sanoop@rightsolutions.ae,Citron amer,FRENCH,Bitter Lemon,ENGLISH,batch 1
sanoop@rightsolutions.ae,Main de Bouddha,FRENCH,Buddha's Hand,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bouillon de poulet,FRENCH,Chicken stock,ENGLISH,batch 1
sanoop@rightsolutions.ae,Alginate,FRENCH,Algin,ENGLISH,batch 1
sanoop@rightsolutions.ae,Alginate,FRENCH,Alginate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bétail,FRENCH,Cattle,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chèvre domestique,FRENCH,Domestic Goat,ENGLISH,batch 1
sanoop@rightsolutions.ae,Malate de calcium,FRENCH,Calcium Malate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Ethyl Maltol,FRENCH,Ethyl Maltol,ENGLISH,batch 1
sanoop@rightsolutions.ae,Anti-agglomérant,FRENCH,Anticaking Agent (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Agents anti-agglomérants,FRENCH,Anticaking Agents (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Anti-agglomérants,FRENCH,Anticaking Agents (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Agents anti-mousse,FRENCH,Antifoaming Agents (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Azodicarbonamide,FRENCH,Azodicarbonamide,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crémier,FRENCH,Creamer,ENGLISH,batch 1
sanoop@rightsolutions.ae,Congelé,FRENCH,Frozen,ENGLISH,batch 1
sanoop@rightsolutions.ae,Curly Wurly,FRENCH,Curly Wurly,ENGLISH,batch 1
sanoop@rightsolutions.ae,Déshydraté,FRENCH,Dehydrated,ENGLISH,batch 1
sanoop@rightsolutions.ae,Déshydraté,FRENCH,Dehydrated,ENGLISH,batch 1
sanoop@rightsolutions.ae,Séché,FRENCH,Dried,ENGLISH,batch 1
sanoop@rightsolutions.ae,Séché à l'air,FRENCH,Air-dried,ENGLISH,batch 1
sanoop@rightsolutions.ae,Pétoncle de baie,FRENCH,Bay Scallop,ENGLISH,batch 1
sanoop@rightsolutions.ae,Palourde,FRENCH,Clam,ENGLISH,batch 1
sanoop@rightsolutions.ae,Coque,FRENCH,Cockle,ENGLISH,batch 1
sanoop@rightsolutions.ae,Conque,FRENCH,Conch,ENGLISH,batch 1
sanoop@rightsolutions.ae,Huître européenne,FRENCH,European Oyster,ENGLISH,batch 1
sanoop@rightsolutions.ae,Huître orientale,FRENCH,Eastern Oyster,ENGLISH,batch 1
sanoop@rightsolutions.ae,Conditionneur de pâte,FRENCH,Dough Conditioner,ENGLISH,batch 1
sanoop@rightsolutions.ae,Advantame,FRENCH,Advantame,ENGLISH,batch 1
sanoop@rightsolutions.ae,Édulcorants artificiels,FRENCH,Artificial Sweeteners (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Acidulants,FRENCH,Acidulants (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Acidulants et acides,FRENCH,Acidulants and Acids (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Cultivé,FRENCH,Cultured,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bouillon de poulet déshydraté,FRENCH,Dehydrated chicken broth,ENGLISH,batch 1
sanoop@rightsolutions.ae,Complexes de cuivre de chlorophylles et de chlorophyllines,FRENCH,Copper complexes of Chlorophyll and Chlorophyllins,ENGLISH,batch 1
sanoop@rightsolutions.ae,Concentré d'eau de coco,FRENCH,Coconut Water Concentrate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Mélange,FRENCH,Blend,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gomme arabique,FRENCH,Acacia Vera,ENGLISH,batch 1
sanoop@rightsolutions.ae,Acésulfame,FRENCH,Acesulfame,ENGLISH,batch 1
sanoop@rightsolutions.ae,Acésulfame K,FRENCH,Acesulfame K,ENGLISH,batch 1
sanoop@rightsolutions.ae,Acésulfame-K,FRENCH,Acesulfame-K,ENGLISH,batch 1
sanoop@rightsolutions.ae,Amylcinnamaldéhyde,FRENCH,Amylcinnamaldehyde,ENGLISH,batch 1
sanoop@rightsolutions.ae,Anis aldéhyde,FRENCH,Anise Aldehyde,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait,FRENCH,Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait de canneberge,FRENCH,Cranberry Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extraits de baies et de fruits,FRENCH,Berry and Fruit Extracts,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait de racine de cactus,FRENCH,Cactus Root Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait de basilique,FRENCH,Basil Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait d'orge malté et de maïs,FRENCH,Extract of Malted Barley and Corn,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait de betterave,FRENCH,Beet Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nectar d'agave,FRENCH,Agave Nectar,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait de chondrus,FRENCH,Chondrus Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait de catechu,FRENCH,Catechu Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait d'amande,FRENCH,Almond Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extraits de romarin,FRENCH,Extracts of rosemary,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait de racine de chicorée,FRENCH,Chicory Root Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait de levure de boulanger,FRENCH,Baker’s Yeast Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait de soie de maïs,FRENCH,Corn Silk Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait de malt d'orge,FRENCH,Barley Malt Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait d'annatto,FRENCH,Annatto Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extrait de Yuca,FRENCH,Yuca Extract,ENGLISH,batch 1
sanoop@rightsolutions.ae,Extraits,FRENCH,Extracts,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poudre de fromage,FRENCH,Cheese Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poudre de chili,FRENCH,Chili Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poudre de racine de betterave,FRENCH,Beetroot Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,Terre grossière,FRENCH,Coarse Ground,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poudre de curry,FRENCH,Curry Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poudre de cacao,FRENCH,Cocoa Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,Lait de coco en poudre,FRENCH,Coconut Milk Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poudre de gousse de caroube,FRENCH,Carob Pod Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poudre Bird's custard,FRENCH,Bird's Custard Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bouilli,FRENCH,Boiled,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gélose,FRENCH,Agar,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gélose,FRENCH,Agar-Agar,ENGLISH,batch 1
sanoop@rightsolutions.ae,Awamori,FRENCH,Awamori,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bourbon,FRENCH,Bourbon,ENGLISH,batch 1
sanoop@rightsolutions.ae,Betsa-Betsa,FRENCH,Betsa-betsa,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chicha,FRENCH,Chicha,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cidre,FRENCH,Cider,ENGLISH,batch 1
sanoop@rightsolutions.ae,"Cidre, Pomme",FRENCH,"Cider, Apple",ENGLISH,batch 1
sanoop@rightsolutions.ae,Cidre doux,FRENCH,"Cider, Sweet",ENGLISH,batch 1
sanoop@rightsolutions.ae,Cidre dur,FRENCH,"Cider, Hard",ENGLISH,batch 1
sanoop@rightsolutions.ae,Chocolat à boire,FRENCH,Drinking Chocolate,ENGLISH,batch 1
sanoop@rightsolutions.ae,5-Hour Energy,FRENCH,5-Hour Energy,ENGLISH,batch 1
sanoop@rightsolutions.ae,Arak,FRENCH,Arak,ENGLISH,batch 1
sanoop@rightsolutions.ae,Arak,FRENCH,Arrack,ENGLISH,batch 1
sanoop@rightsolutions.ae,Eau de Vie,FRENCH,Eau-de-Vie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Baijiu,FRENCH,Baijiu,ENGLISH,batch 1
sanoop@rightsolutions.ae,Brandy,FRENCH,Brandy,ENGLISH,batch 1
sanoop@rightsolutions.ae,Blaand,FRENCH,Blaand,ENGLISH,batch 1
sanoop@rightsolutions.ae,Burukutu,FRENCH,Burukutu,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chambord,FRENCH,Chambord,ENGLISH,batch 1
sanoop@rightsolutions.ae,Damassine,FRENCH,Damassine,ENGLISH,batch 1
sanoop@rightsolutions.ae,Desi Daru,FRENCH,Desi Daru,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bière de manioc,FRENCH,Cassava Beer,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bière noire,FRENCH,Black Beer,ENGLISH,batch 1
sanoop@rightsolutions.ae,Choujiu,FRENCH,Choujiu,ENGLISH,batch 1
sanoop@rightsolutions.ae,Advocaat,FRENCH,Advocaat,ENGLISH,batch 1
sanoop@rightsolutions.ae,Aquavit,FRENCH,Akvavit,ENGLISH,batch 1
sanoop@rightsolutions.ae,Abricot ansu,FRENCH,Ansu Apricot,ENGLISH,batch 1
sanoop@rightsolutions.ae,Abricot,FRENCH,Apricot,ENGLISH,batch 1
sanoop@rightsolutions.ae,Prune séchée,FRENCH,Dried Plum,ENGLISH,batch 1
sanoop@rightsolutions.ae,Allergène,FRENCH,Allergen,ENGLISH,batch 1
sanoop@rightsolutions.ae,Antioxidants,FRENCH,Antioxidants (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Antioxidants,FRENCH,Antioxidants (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Numéros E,FRENCH,E Number,ENGLISH,batch 1
sanoop@rightsolutions.ae,E100,FRENCH,E100,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1000 - E1599,FRENCH,E1000 - E1599,ENGLISH,batch 1
sanoop@rightsolutions.ae,E101i,FRENCH,E101i,ENGLISH,batch 1
sanoop@rightsolutions.ae,E101ii,FRENCH,E101ii,ENGLISH,batch 1
sanoop@rightsolutions.ae,E102,FRENCH,E102,ENGLISH,batch 1
sanoop@rightsolutions.ae,E104,FRENCH,E104,ENGLISH,batch 1
sanoop@rightsolutions.ae,E110,FRENCH,E110,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1103,FRENCH,E1103,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1105,FRENCH,E1105,ENGLISH,batch 1
sanoop@rightsolutions.ae,E120,FRENCH,E120,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1200,FRENCH,E1200,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1201,FRENCH,E1201,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1202,FRENCH,E1202,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1203,FRENCH,E1203,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1204,FRENCH,E1204,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1205,FRENCH,E1205,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1206,FRENCH,E1206,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1207,FRENCH,E1207,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1208,FRENCH,E1208,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1209,FRENCH,E1209,ENGLISH,batch 1
sanoop@rightsolutions.ae,E122,FRENCH,E122,ENGLISH,batch 1
sanoop@rightsolutions.ae,E123,FRENCH,E123,ENGLISH,batch 1
sanoop@rightsolutions.ae,E124,FRENCH,E124,ENGLISH,batch 1
sanoop@rightsolutions.ae,E127,FRENCH,E127,ENGLISH,batch 1
sanoop@rightsolutions.ae,E129,FRENCH,E129,ENGLISH,batch 1
sanoop@rightsolutions.ae,E131,FRENCH,E131,ENGLISH,batch 1
sanoop@rightsolutions.ae,E132,FRENCH,E132,ENGLISH,batch 1
sanoop@rightsolutions.ae,E133,FRENCH,E133,ENGLISH,batch 1
sanoop@rightsolutions.ae,E140,FRENCH,E140,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1404,FRENCH,E1404,ENGLISH,batch 1
sanoop@rightsolutions.ae,E141,FRENCH,E141,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1410,FRENCH,E1410,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1412,FRENCH,E1412,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1413,FRENCH,E1413,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1414,FRENCH,E1414,ENGLISH,batch 1
sanoop@rightsolutions.ae,E142,FRENCH,E142,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1420,FRENCH,E1420,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1422,FRENCH,E1422,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1440,FRENCH,E1440,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1442,FRENCH,E1442,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1450,FRENCH,E1450,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1451,FRENCH,E1451,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1452,FRENCH,E1452,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1505,FRENCH,E1505,ENGLISH,batch 1
sanoop@rightsolutions.ae,E150a,FRENCH,E150a,ENGLISH,batch 1
sanoop@rightsolutions.ae,E150b,FRENCH,E150b,ENGLISH,batch 1
sanoop@rightsolutions.ae,E150c,FRENCH,E150c,ENGLISH,batch 1
sanoop@rightsolutions.ae,E150d,FRENCH,E150d,ENGLISH,batch 1
sanoop@rightsolutions.ae,E151,FRENCH,E151,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1517,FRENCH,E1517,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1518,FRENCH,E1518,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1519,FRENCH,E1519,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1520,FRENCH,E1520,ENGLISH,batch 1
sanoop@rightsolutions.ae,E1521,FRENCH,E1521,ENGLISH,batch 1
sanoop@rightsolutions.ae,E153,FRENCH,E153,ENGLISH,batch 1
sanoop@rightsolutions.ae,E155,FRENCH,E155,ENGLISH,batch 1
sanoop@rightsolutions.ae,E160a,FRENCH,E160a,ENGLISH,batch 1
sanoop@rightsolutions.ae,E160b,FRENCH,E160b,ENGLISH,batch 1
sanoop@rightsolutions.ae,E160c,FRENCH,E160c,ENGLISH,batch 1
sanoop@rightsolutions.ae,E160d,FRENCH,E160d,ENGLISH,batch 1
sanoop@rightsolutions.ae,E160e,FRENCH,E160e,ENGLISH,batch 1
sanoop@rightsolutions.ae,E161b,FRENCH,E161b,ENGLISH,batch 1
sanoop@rightsolutions.ae,E161g,FRENCH,E161g,ENGLISH,batch 1
sanoop@rightsolutions.ae,E162,FRENCH,E162,ENGLISH,batch 1
sanoop@rightsolutions.ae,E163,FRENCH,E163,ENGLISH,batch 1
sanoop@rightsolutions.ae,E170,FRENCH,E170,ENGLISH,batch 1
sanoop@rightsolutions.ae,E171,FRENCH,E171,ENGLISH,batch 1
sanoop@rightsolutions.ae,E172,FRENCH,E172,ENGLISH,batch 1
sanoop@rightsolutions.ae,E173,FRENCH,E173,ENGLISH,batch 1
sanoop@rightsolutions.ae,E174,FRENCH,E174,ENGLISH,batch 1
sanoop@rightsolutions.ae,E175,FRENCH,E175,ENGLISH,batch 1
sanoop@rightsolutions.ae,E180,FRENCH,E180,ENGLISH,batch 1
sanoop@rightsolutions.ae,E200,FRENCH,E200,ENGLISH,batch 1
sanoop@rightsolutions.ae,E202,FRENCH,E202,ENGLISH,batch 1
sanoop@rightsolutions.ae,E210,FRENCH,E210,ENGLISH,batch 1
sanoop@rightsolutions.ae,E211,FRENCH,E211,ENGLISH,batch 1
sanoop@rightsolutions.ae,E212,FRENCH,E212,ENGLISH,batch 1
sanoop@rightsolutions.ae,E213,FRENCH,E213,ENGLISH,batch 1
sanoop@rightsolutions.ae,E214,FRENCH,E214,ENGLISH,batch 1
sanoop@rightsolutions.ae,E215,FRENCH,E215,ENGLISH,batch 1
sanoop@rightsolutions.ae,E218,FRENCH,E218,ENGLISH,batch 1
sanoop@rightsolutions.ae,E219,FRENCH,E219,ENGLISH,batch 1
sanoop@rightsolutions.ae,E220,FRENCH,E220,ENGLISH,batch 1
sanoop@rightsolutions.ae,E221,FRENCH,E221,ENGLISH,batch 1
sanoop@rightsolutions.ae,E222,FRENCH,E222,ENGLISH,batch 1
sanoop@rightsolutions.ae,E223,FRENCH,E223,ENGLISH,batch 1
sanoop@rightsolutions.ae,E224,FRENCH,E224,ENGLISH,batch 1
sanoop@rightsolutions.ae,E226,FRENCH,E226,ENGLISH,batch 1
sanoop@rightsolutions.ae,E227,FRENCH,E227,ENGLISH,batch 1
sanoop@rightsolutions.ae,E228,FRENCH,E228,ENGLISH,batch 1
sanoop@rightsolutions.ae,E234,FRENCH,E234,ENGLISH,batch 1
sanoop@rightsolutions.ae,E235,FRENCH,E235,ENGLISH,batch 1
sanoop@rightsolutions.ae,E239,FRENCH,E239,ENGLISH,batch 1
sanoop@rightsolutions.ae,E242,FRENCH,E242,ENGLISH,batch 1
sanoop@rightsolutions.ae,E243,FRENCH,E243,ENGLISH,batch 1
sanoop@rightsolutions.ae,E249,FRENCH,E249,ENGLISH,batch 1
sanoop@rightsolutions.ae,E250,FRENCH,E250,ENGLISH,batch 1
sanoop@rightsolutions.ae,E251,FRENCH,E251,ENGLISH,batch 1
sanoop@rightsolutions.ae,E252,FRENCH,E252,ENGLISH,batch 1
sanoop@rightsolutions.ae,E260,FRENCH,E260,ENGLISH,batch 1
sanoop@rightsolutions.ae,E261,FRENCH,E261,ENGLISH,batch 1
sanoop@rightsolutions.ae,E262,FRENCH,E262,ENGLISH,batch 1
sanoop@rightsolutions.ae,E263,FRENCH,E263,ENGLISH,batch 1
sanoop@rightsolutions.ae,E270,FRENCH,E270,ENGLISH,batch 1
sanoop@rightsolutions.ae,E280,FRENCH,E280,ENGLISH,batch 1
sanoop@rightsolutions.ae,E281,FRENCH,E281,ENGLISH,batch 1
sanoop@rightsolutions.ae,E282,FRENCH,E282,ENGLISH,batch 1
sanoop@rightsolutions.ae,E283,FRENCH,E283,ENGLISH,batch 1
sanoop@rightsolutions.ae,E284,FRENCH,E284,ENGLISH,batch 1
sanoop@rightsolutions.ae,E285,FRENCH,E285,ENGLISH,batch 1
sanoop@rightsolutions.ae,E290,FRENCH,E290,ENGLISH,batch 1
sanoop@rightsolutions.ae,E296,FRENCH,E296,ENGLISH,batch 1
sanoop@rightsolutions.ae,E297,FRENCH,E297,ENGLISH,batch 1
sanoop@rightsolutions.ae,E300,FRENCH,E300,ENGLISH,batch 1
sanoop@rightsolutions.ae,E301,FRENCH,E301,ENGLISH,batch 1
sanoop@rightsolutions.ae,E302,FRENCH,E302,ENGLISH,batch 1
sanoop@rightsolutions.ae,E304,FRENCH,E304,ENGLISH,batch 1
